Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5OKyAO31eOeJV5qEx2lv4k,"Top of My School","Top of My School","Katherine Lynn-Rose",2021-02-19,157884,58,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-02T21:02:46Z,"","Spotlight Records",0.46,0.408,4,-10.163,1,0.0586,0.714,0,0.144,0.288,209.495,3
spotify:track:3Z39gbqdaGL3WJXBG0gcuE,"Telepath","Telepath","Conan Gray",2021-10-29,194973,58,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-02T21:03:45Z,"","Republic Records",0.606,0.819,9,-4.804,1,0.049,0.00298,0,0.0702,0.744,75.006,4
spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,"Send My Love (To Your New Lover)","25","Adele",2015-11-20,223078,71,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-02T22:32:37Z,"soft pop","XL Recordings",0.688,0.533,6,-8.363,0,0.0865,0.0355,0.00000348,0.172,0.567,164.069,4
spotify:track:1CZgbcEZEhHH28HcBFvQIW,"Never Ever Getting Rid of Me","Waitress (Original Broadway Cast Recording)","Christopher Fitzgerald;Kimiko Glenn;Waitress Original Broadway Cast Ensemble",2016-06-03,136200,68,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:33:14Z,"musicals","DMI Soundtracks",0.622,0.542,7,-6.215,0,0.051,0.387,0,0.114,0.939,174.494,4
spotify:track:6od5hFv9IT5JHc7NEF9HRv,"Victorious","Death of a Bachelor","Panic! At The Disco",2016-01-15,178600,67,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:33:50Z,"emo","Decaydance/Fueled By Ramen",0.57,0.865,8,-4.518,1,0.0472,0.00205,0,0.404,0.691,110.01,4
spotify:track:4cxvludVmQxryrnx1m9FqL,"My Shot","Hamilton (Original Broadway Cast Recording)","Lin-Manuel Miranda;Daveed Diggs;Okieriete Onaodowan;Leslie Odom Jr.;Original Broadway Cast of Hamilton",2015-09-25,333154,72,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:37:10Z,"musicals","Atlantic Records",0.698,0.649,8,-6.764,1,0.415,0.15,0,0.0903,0.568,180.466,4
spotify:track:733tju3KUeatsbjcTRQ04i,"Yorktown (The World Turned Upside Down)","Hamilton (Original Broadway Cast Recording)","Original Broadway Cast of Hamilton",2015-09-25,242587,68,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:37:42Z,"musicals","Atlantic Records",0.76,0.883,9,-5.397,0,0.25,0.297,0,0.727,0.51,98.012,4
spotify:track:1DLfR4MOfLYbV6v3xrmWa8,"We Know","Hamilton (Original Broadway Cast Recording)","Lin-Manuel Miranda;Daveed Diggs;Leslie Odom Jr.;Okieriete Onaodowan",2015-09-25,142044,66,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:42:17Z,"musicals","Atlantic Records",0.718,0.484,11,-10.376,1,0.523,0.312,0,0.127,0.692,113.855,4
spotify:track:3TfKt8mPpdXfQTMfRjHzyz,"Cabinet Battle #1","Hamilton (Original Broadway Cast Recording)","Christopher Jackson;Daveed Diggs;Lin-Manuel Miranda;Okieriete Onaodowan",2015-09-25,215226,66,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:42:41Z,"musicals","Atlantic Records",0.607,0.658,11,-7.762,0,0.423,0.0859,0,0.489,0.513,87.043,4
spotify:track:2nsU500CyT77T4YB02TwyL,"Little Miss Perfect","Write out Loud","Write Out Loud;Joriah Kwamé;Taylor Louderman",2019-09-09,198412,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-03T02:43:40Z,"musicals","Write Out Loud Project",0.598,0.192,6,-12.578,1,0.124,0.828,0,0.0949,0.525,81.42,4
spotify:track:534P1wgOzlgSogu8At0B6b,"I've Had Enough","I've Had Enough","Melina KB",2021-03-12,210828,55,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-05T10:22:42Z,"","Melina KB",0.742,0.607,10,-5.744,0,0.0686,0.26,0,0.0884,0.667,170.055,3
spotify:track:4d043mqKES7NxY0LoxLB5m,"New Invention","New Invention [Feat. Tessa Violet]","I DONT KNOW HOW BUT THEY FOUND ME;Tessa Violet",2021-11-05,191983,26,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-05T19:26:56Z,"","Fearless Records",0.5,0.775,0,-3.499,1,0.0534,0.0194,0,0.0788,0.753,180.119,4
spotify:track:0YdbzVH8r6nAlSkK0tUgxh,"L.O.V.E.","Sushi Soup","Sushi Soucy",2021-07-06,94016,29,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:07:38Z,"","Sushi Soucy",0.504,0.113,4,-12.873,1,0.0466,0.85,0,0.092,0.178,114.2,3
spotify:track:7uCq4vBPffjaTMlE8EQzJD,"That Funny Feeling","Inside (The Songs)","Bo Burnham",2021-06-10,301110,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:07:53Z,"comedy","Bo Burnham",0.545,0.277,4,-11.7,1,0.0392,0.764,0,0.372,0.389,75.763,4
spotify:track:7Ckph2grxI0FZyFHkDSZJh,"Deal with Destiny","Deal with Destiny","LDShadowLady;Scott Major;Pokopom",2021-10-16,228375,33,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:26:01Z,"","3395487 Records DK",0.745,0.143,3,-19.708,1,0.0453,0.834,0,0.0985,0.667,79.974,4
spotify:track:0BGEXYLrI5psJ31EKcvACL,"Stay (acoustic)","Stay (acoustic)","Tyler Ward",2021-07-23,163557,25,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:30:55Z,"acoustic pop","Tyler Ward Music",0.493,0.341,4,-9.287,0,0.0283,0.801,0,0.166,0.493,155.968,4
spotify:track:5EQfcSb929cWIeLJPIZoby,"We'll Meet Again","The Anthology","The Ink Spots",1998-06-16,191666,59,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:31:01Z,"adult standards","Geffen",0.358,0.121,7,-19.327,1,0.0454,0.967,0.0000729,0.258,0.299,85.14,4
spotify:track:4QeXQ6EfI0rCsZEoDS7NtF,"Bird Tutorial","No Dogs Allowed","Sidney Gish",2017-12-31,74285,29,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:09:50Z,"bedroom pop","Sidney Gish",0.815,0.653,2,-10.443,1,0.189,0.216,0.0000586,0.104,0.962,105.193,4
spotify:track:2eemmICWbwD4NahYK8x6kz,"Outliars and Hyppocrates: a fun fact about apples","The Normal Album","Will Wood",2020-07-10,252548,46,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:31:10Z,"","Will Wood",0.513,0.905,9,-6.552,0,0.135,0.0901,0,0.305,0.492,98.39,4
spotify:track:3vnd2x17HCYAVlykMXsBK9,"Mirror Man","Jack Stauber's OPAL (Original Soundtrack)","Adult Swim Smalls;Jack Stauber's Micropop",2020-11-06,58095,54,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:09:53Z,"","Adult Swim / WaterTower Music",0.441,0.274,0,-13.457,1,0.0427,0.804,0,0.226,0.682,137.551,1
spotify:track:2vd4ULh4EXAeIyOoe9JZ30,"Small Cuts","Violent Things","The Brobecks",2009-04-25,242320,49,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:33:43Z,"","None, You Jerk",0.25,0.864,11,-6.41,0,0.0704,0.00246,0.0000994,0.0766,0.491,162.035,3
spotify:track:1DHO9aXBgjht4TtVNx0B5j,"Bike Ride","Violent Things","The Brobecks",2009-04-25,205760,41,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:33:49Z,"","None, You Jerk",0.435,0.717,4,-11.859,1,0.0381,0.00109,0.00108,0.12,0.444,156.935,4
spotify:track:0ELhySM15LSATfgtovVXoE,"Le Velo Pour Deux","Violent Things","The Brobecks",2009-04-25,236800,43,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:33:56Z,"","None, You Jerk",0.489,0.5,8,-13.838,1,0.0313,0.00515,0.00131,0.108,0.407,107.511,3
spotify:track:4LE2LTxx5uAejuOKghea3Q,"Boring","Violent Things","The Brobecks",2009-04-25,404400,39,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:34:21Z,"","None, You Jerk",0.24,0.703,5,-6.069,1,0.0407,0.0652,0.00413,0.147,0.275,144.799,4
spotify:track:2JpoMxTbzx4xbGT81AnPQI,"Sexting","Inside (The Songs)","Bo Burnham",2021-06-10,201712,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:34:56Z,"comedy","Bo Burnham",0.756,0.612,7,-6.104,1,0.0382,0.278,0,0.152,0.528,119.949,4
spotify:track:7av3s72hOwmgzA2VE5pWDa,"Content","Inside (The Songs)","Bo Burnham",2021-06-10,96415,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:35:10Z,"comedy","Bo Burnham",0.774,0.848,9,-6.106,1,0.0347,0.00231,0.00000332,0.0953,0.716,115.01,4
spotify:track:2wpb28ZzZwBcj9B8IGRDow,"beach life in death","beach life in death","glass beach",2021-01-07,847250,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:35:41Z,"","Run For Cover Records",0.27,0.709,7,-5.932,1,0.0828,0.135,0.00941,0.332,0.155,159.92,4
spotify:track:3AaiEsiqHO2ylnnOdWninE,"Flamingo","Flamingo","Kero Kero Bonito",2014-09-23,197528,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:35:48Z,"","Kero Kero Bonito",0.788,0.49,8,-6.287,1,0.511,0.313,0,0.0968,0.79,177.865,4
spotify:track:0MpAPGRrkzdrBpDfOokuLr,"Black Catcher (From ""Black Clover"")","Black Catcher (From ""Black Clover"")","David Delgado;omar1up",2020-03-06,198990,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:35:57Z,"anime","Laharl Square",0.599,0.746,11,-4.208,0,0.0492,0.0229,0,0.145,0.741,200.191,4
spotify:track:0N4GIyGMh0qc8tYgU6rpL4,"Why Did I Say Okie Doki?","Why Did I Say Okie Doki?","The Stupendium",2018-04-11,303716,55,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:36:07Z,"","The Stupendium",0.805,0.718,9,-9.213,0,0.0631,0.444,0,0.195,0.819,112.924,4
spotify:track:13z635nio4qsTzGpV5moVK,"El Diablo Cuenta Su Historia","El Diablo Cuenta Su Historia","Green A",2012-11-12,270864,39,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:37:18Z,"","Green A",0.806,0.521,10,-9.047,0,0.123,0.516,0,0.0843,0.575,92.012,4
spotify:track:1fPCGREltHJuV3axEPydLp,"Loba","She Wolf (Expanded Edition)","Shakira",2009,189200,2,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:37:48Z,"latin pop","Epic",0.853,0.706,7,-7.598,1,0.0451,0.403,0.046,0.0751,0.778,121.991,4
spotify:track:2DZJLrppPViVRzUvXMz2Zp,"Liar Liar Ge2017","Liar Liar Ge2017","Captain Ska",2017-05-26,196722,12,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:37:59Z,"ska","Captain's Records",0.62,0.626,5,-5.092,0,0.324,0.512,0,0.0724,0.905,180.214,4
spotify:track:1hcJchgEj5GttqjHvte7nP,"Funkle Phil","Blasterpiece","Bear Ghost",2016-02-18,187152,43,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:39:17Z,"","Bear Ghost",0.674,0.672,8,-6.56,1,0.0783,0.0113,0,0.0866,0.662,98.021,4
spotify:track:15ZQD1iYC6kZ0Z07D2aTcT,"A Shitty Gay Song About You","A Shitty Gay Song About You","Ezra Williams",2018-04-02,115657,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:40:25Z,"bedroom pop","Smoothboi",0.518,0.0659,6,-20.389,1,0.0659,0.965,0.0588,0.0924,0.189,118.252,4
spotify:track:74R7xhfKhgWfCevFkwaLDs,"Not Gonna Take Me","Thrilled To Be Here","BAILEN",2019-04-26,216213,27,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:41:24Z,"","Fantasy",0.669,0.688,9,-5.585,1,0.0553,0.0134,0.00000286,0.331,0.46,123.864,4
spotify:track:33NTeQz7sVYLmkJ1k8GsVR,"Bim Bam toi","Bim Bam toi","Carla",2019-10-11,175670,51,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:42:22Z,"variété française,chanson,french pop","Universal Music Division Polydor France",0.828,0.732,1,-4.705,1,0.0581,0.167,0.00000666,0.0324,0.467,123.052,4
spotify:track:5ISRNtWOdRbCsDGBzl8pxA,"Ghost Stories","Eden Disorder","The Narcissist Cookbook",2018-01-01,319413,38,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:43:03Z,"spoken word,folk punk","MOTH Recordings",0.574,0.455,2,-13.717,1,0.328,0.587,0,0.128,0.154,110.923,4
spotify:track:3qBg6BeHJlGgwl5aCa09EC,"Revolution Lover","Transgender Street Legend, Vol. 1","Left at London",2018-11-10,142702,27,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:43:40Z,"queercore","Left at London is Gay",0.538,0.817,6,-6.791,1,0.0774,0.153,0,0.503,0.717,147.957,4
spotify:track:6f3Kn4QtwZPU2IvwwDSbLF,"La Da Dee","Surfers Paradise","Cody Simpson",2013-07-12,196786,22,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:45:48Z,"","Atlantic Records",0.657,0.828,5,-5.544,1,0.0728,0.00847,0,0.326,0.566,115.954,4
spotify:track:1ulXmqjktxSdrdT1bzc69H,"Hot N Cold","One Of The Boys","Katy Perry",2008,220226,63,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:46:23Z,"pop","Capitol Records",0.706,0.842,7,-3.956,1,0.0417,0.0000773,0,0.0688,0.861,132.032,4
spotify:track:7129iqBafaphfc3WPCGC0L,"7 Years","Lukas Graham (Blue Album)","Lukas Graham",2015-06-16,237300,53,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:46:42Z,"dansk pop","Copenhagen Records",0.742,0.479,10,-5.83,1,0.0551,0.29,0,0.391,0.346,119.951,4
spotify:track:7IWkJwX9C0J7tHurTD7ViL,"When We Were Young","25","Adele",2016-06-24,290906,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:47:33Z,"soft pop","XL Recordings/Columbia",0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,4
spotify:track:4F3RzAPVTcJGAE1bClgCZe,"Skeleton","Talon of the Hawk","The Front Bottoms",2013-06-02,215600,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-09T03:53:43Z,"midwest emo,folk punk,emo","Bar/None Records",0.416,0.937,0,-5.139,1,0.0869,0.00766,0,0.159,0.603,147.507,4
spotify:track:4vsoWZcvtvSsE0OiVvDDvX,"Harness Your Hopes - B-side","Brighten the Corners: Nicene Creedence Ed.","Pavement",2008-12-09,206946,73,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-11T03:01:25Z,"alternative rock,indie","Matador",0.604,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.862,4
spotify:track:594dAKfWYKj53Usd6DTbUs,"Mr Loverman","Montgomery Ricky","Ricky Montgomery",2016-04-08,216880,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T01:53:26Z,"","Ricky Montgomery Records",0.641,0.527,0,-6.697,1,0.0256,0.243,0.0000251,0.25,0.485,130.018,3
spotify:track:2tzLjiRec9KtzdhgyVYN6Z,"Wonderland","<|º_º|>","Caravan Palace",2015-10-16,190554,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T01:55:58Z,"electro swing,swing music,nu jazz","Le Plan Recordings",0.772,0.796,7,-5.546,1,0.274,0.313,0.00272,0.0754,0.499,104.013,4
spotify:track:54bFM56PmE4YLRnqpW6Tha,"Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,69,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T01:58:21Z,"","Darkroom/Interscope Records",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
spotify:track:5pLbM4PU1wZyMvoQyEAorp,"The Red Means I Love You","The Red Means I Love You","Madds Buckley",2021-02-24,233979,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T01:59:12Z,"","670425 Records DK",0.282,0.302,2,-11.513,1,0.0344,0.0944,0.00000207,0.0726,0.19,78.881,4
spotify:track:272gn0hwxo7UCwlgvNa4as,"Hell of a Ride - Studio","what.","Bo Burnham",2013-12-17,263998,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T01:59:26Z,"comedy","Comedy Central",0.739,0.849,1,-4.617,1,0.174,0.213,0,0.186,0.828,134.923,4
spotify:track:3t4HeVfURZ5DuqMWz0Cmqg,"We Found Love","Talk That Talk (Deluxe)","Rihanna;Calvin Harris",2012-07-18,215226,63,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:01:05Z,"edm","Def Jam Recordings",0.735,0.766,1,-4.485,1,0.0384,0.025,0.00141,0.108,0.6,127.975,4
spotify:track:0ZRrJTPXDToRJ2iLo9oLrW,"When The Sun Goes Down","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-02-21,202133,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:04:21Z,"indie,garage rock","Domino Recording Co",0.348,0.875,11,-4.758,0,0.199,0.0341,0,0.117,0.407,169.152,4
spotify:track:6tJkq3zUXlEjWluMW9Hdij,"creature","Now, Not Yet","half•alive",2019-08-09,335009,53,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:05:44Z,"","half·alive/RCA Records",0.477,0.523,11,-9.213,1,0.141,0.399,0.00044,0.369,0.501,113.196,4
spotify:track:2MvvoeRt8NcOXWESkxWn3g,"Ribs","Pure Heroine","Lorde",2013-09-27,258969,84,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:10:16Z,"","Universal Music New Zealand Limited",0.525,0.472,4,-9.277,1,0.0739,0.534,0.614,0.11,0.0424,127.945,4
spotify:track:48jBzw9xQyddW036qQsREk,"14 Year Old Me","14 Year Old Me","K Anderson",2014-01-13,199803,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:11:49Z,"","Edna Sounds",0.546,0.427,5,-10.482,0,0.152,0.526,0,0.113,0.438,170.131,4
spotify:track:3H7oAhHxkEkSf9iomv2mbG,"could cry just thinkin about you - Full Version","could cry just thinkin about you (Full Version)","Troye Sivan",2021-07-09,158000,52,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:13:02Z,"","EMI Recorded Music Australia Pty Ltd",0.515,0.323,6,-11.05,1,0.0429,0.318,0,0.106,0.188,147.972,4
spotify:track:3JZ0VOqJSoh3JJrhks12XI,"bad guy - Acoustic","bad guy (Acoustic)","Dan Berk;Lance Allen",2020-01-24,183240,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T02:13:20Z,"acoustic pop","Tristar Records Limited",0.758,0.293,9,-9.112,0,0.0459,0.834,0.00000986,0.0993,0.349,120.018,4
spotify:track:1tmRlF5pFo8G5OfJYUjWrR,"Touch-Tone Telephone","Spirit Phone","Lemon Demon",2016-02-29,282732,56,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T10:30:47Z,"","Lemon Demon",0.625,0.71,0,-8.577,0,0.0535,0.196,0.0012,0.181,0.573,160.147,4
spotify:track:6YxJ2V3j7OZnX7dIhdR8Ch,"Hungover in the City of Dust","Punch","Autoheart",2013-07-15,291296,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T11:03:31Z,"","O/R Records",0.49,0.404,0,-12.529,1,0.0305,0.435,0.00567,0.0779,0.152,143.938,4
spotify:track:0L0qikeCR07Gm1Ep7Gipkv,"Average","Average","Sushi Soucy",2021-11-12,120022,51,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T11:12:22Z,"","Sushi Soucy",0.568,0.256,0,-13.103,1,0.0462,0.767,0.0000039,0.0987,0.19,165.195,3
spotify:track:72aTBj9JKA36ZzS6oaxgoB,"putting a spin on sucker","putting a spin on sucker","Egg",2020-06-13,166462,13,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T11:45:37Z,"","egg music",0.596,0.148,5,-17.177,1,0.165,0.947,0,0.121,0.335,151.599,4
spotify:track:35mBYyB61qTcGGj7MXIRM1,"Cpr","Queen Elizabitch","cupcakKe",2017-03-31,208463,64,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-12T13:01:58Z,"","cupcakKe",0.814,0.754,7,-7.571,1,0.113,0.0347,0.00105,0.115,0.534,103.028,4
spotify:track:2ihCaVdNZmnHZWt0fvAM7B,"Little Talks","My Head Is An Animal","Of Monsters and Men",2012-01-01,266600,81,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:22:21Z,"folk pop","Universal Records",0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4
spotify:track:67WTwafOMgegV6ABnBQxcE,"Some Nights","Some Nights","fun.",2012-02-14,277040,70,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:22:47Z,"","Fueled By Ramen",0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
spotify:track:3UjtIALeg72qmJiKPWBvM3,"What You Know","Tourist History","Two Door Cinema Club",2010-02-17,191706,1,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:25:15Z,"indie,indie rock","Glassnote Entertainment Group LLC",0.561,0.741,6,-4.239,0,0.0419,0.000715,0.000014,0.0822,0.776,139.001,4
spotify:track:4b2tcjrG1qUkSdsqEFP2dB,"Sun Is Shining","More Than You Know","Axwell /\ Ingrosso;Axwell;Sebastian Ingrosso",2017-07-28,254653,68,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:26:23Z,"edm","Pophouse Entertainment Group",0.467,0.757,2,-3.01,1,0.0517,0.0866,0,0.0742,0.383,131.993,4
spotify:track:1juKOsU1i61X2XbrH08Ijy,"Bruh Moment","8 Piece Meal","Yung Nugget",2019-08-23,131506,52,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:26:45Z,"","Yung Nugget",0.88,0.523,8,-8.893,0,0.847,0.274,0,0.231,0.363,145.926,4
spotify:track:3IQF4xCQUPicbA4hWfTxPo,"I Lived","Native","OneRepublic",2013-01-01,234546,78,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:27:19Z,"soft pop","Mosley / Interscope",0.593,0.85,9,-5.456,1,0.0447,0.0678,0,0.271,0.344,119.984,4
spotify:track:1P17dC1amhFzptugyAO7Il,"Look What You Made Me Do","reputation","Taylor Swift",2017-11-10,211853,78,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:27:47Z,"","Taylor Swift",0.766,0.709,9,-6.471,0,0.123,0.204,0.0000141,0.126,0.506,128.07,4
spotify:track:16zHGLd8US5ohzTcbJSetW,"Mr. Big Shot","The Words You Don't Swallow","Anarbor",2010-04-20,205506,37,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:28:01Z,"pop punk","Hopeless Records",0.414,0.923,6,-2.941,1,0.0984,0.00371,0,0.357,0.602,185.002,4
spotify:track:3SLIDzhExrfsvH6sVosiwn,"Mr. Trance","Mr. Trance","Esteman",2014-11-21,169667,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:28:32Z,"latin indie,latin alternative,mexican indie","Esteman",0.789,0.818,3,-6.241,0,0.05,0.427,0,0.125,0.955,125.973,4
spotify:track:1xg6oe2OFhMSzF2oO9VBNw,"welcome to the black parade","welcome to the black parade","glass beach",2021-06-28,306647,21,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:32:27Z,"","Run For Cover Records",0.193,0.735,2,-6.006,1,0.0448,0.00158,0.000138,0.099,0.397,92.424,4
spotify:track:285LtveEY73LaPWzmU9l85,"Snowflakes - Radio Edit","Prayer","Pingpong;Robin Schulz",2014-09-16,204866,31,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-13T01:41:46Z,"tropical house","Tonspiel",0.673,0.878,5,-6.293,1,0.0312,0.0291,0.477,0.193,0.0377,120.006,4
spotify:track:6PygGAmpvTfty4Clx53ft2,"Victoria","Let Live & Let Ghosts","Jukebox The Ghost",2008-04-22,224373,0,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:10:43Z,"","Yep Roc Records",0.536,0.674,3,-9.418,1,0.0648,0.395,0.0000171,0.231,0.586,162.948,4
spotify:track:6I02paIGNdN4OAOAMKeCJ5,"Cafuné","Micionero","Micro TDH",2017-11-16,259970,37,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-15T22:20:13Z,"","Destellomusic",0.554,0.747,10,-6.821,1,0.488,0.352,0,0.246,0.234,167.549,4
spotify:track:21qvRFmtuNS5D2EWQsSOZL,"Besame Sin Sentir","Besame Sin Sentir","Micro TDH",2018-11-27,248485,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-15T22:20:58Z,"","King TDH, LLC",0.459,0.581,8,-9.279,1,0.267,0.229,0,0.199,0.59,170.136,4
spotify:track:5OUTFH5acycdnf8OVo21Gv,"Television / So Far So Good","Apricot Princess","Rex Orange County",2017-04-26,262600,4,true,69oh5k00ex7bpgk11ozuiftdn,2021-11-17T00:24:42Z,"bedroom pop","Rex Orange County",0.405,0.505,5,-7.75,1,0.0458,0.592,0,0.121,0.318,164.971,4
spotify:track:3G5VTRmBWKnjiN5qX5VbHU,"Dominique","My Baby Loves Lovin': AM Radio Classics","The Singing Nun",2018-08-24,176653,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-17T11:07:30Z,"","Hit Town",0.736,0.335,2,-8.182,1,0.102,0.734,0,0.11,0.507,135.891,4
spotify:track:1WbYFNSUNn9fP1x0Z5DU95,"Riptide","Spotify Sessions","MisterWives",2014-09-15,253200,43,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-17T19:27:23Z,"","Photo Finish / Republic Records",0.481,0.677,1,-6.862,1,0.19,0.405,0,0.0647,0.362,92.283,4
spotify:track:0g4tyyq9isBxHRRXrgyG28,"The First Step","Everything is a Lot","Will Wood and the Tapeworms",2015-05-20,198106,0,true,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:10:54Z,"","Will Wood LLC",0.507,0.891,10,-4.93,0,0.186,0.0115,0.00611,0.902,0.768,86.536,4
spotify:track:63vL5oxWrlvaJ0ayNaQnbX,"Istanbul (Not Constantinople)","Flood","They Might Be Giants",1990-01-02,153813,64,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-18T23:52:56Z,"","Rhino",0.688,0.748,5,-9.39,0,0.0377,0.0801,0.00453,0.136,0.892,114.144,4
spotify:track:56sNhxLlrFYCbR0JFaK6w0,"Misery Meat","Misery Meat","Sodikken",2021-01-12,64197,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-19T17:18:35Z,"","2714239 Records DK",0.731,0.352,1,-14.262,1,0.389,0.856,0.000368,0.129,0.745,109.797,4
spotify:track:0jAxjTvpUG0qDKLebRUuLL,"Memento Mori: the most important thing in the world","The Normal Album","Will Wood",2020-07-10,169849,52,false,69oh5k00ex7bpgk11ozuiftdn,2021-11-19T23:42:06Z,"","Will Wood",0.715,0.571,0,-8.825,1,0.146,0.696,0,0.725,0.714,119.857,4
